id,datetime,open,high,low,close,volume,code
3492,2022-11-28,110.78000,112.04000,108.38000,108.78000,23309400,META
491,2022-11-29,144.28999,144.81000,140.35001,141.17000,83763800,AAPL
1492,2022-11-29,96.00000,96.39000,94.39000,95.44000,20220000,GOOG
2492,2022-11-29,241.39999,242.78999,238.21001,240.33000,17956312,MSFT
3491,2022-11-29,109.54000,110.94000,108.54000,109.46000,23899200,META
4491,2022-11-29,94.04000,94.41000,91.44000,92.42000,65567300,AMZN
4490,2022-11-30,92.47000,96.54000,91.53000,96.54000,102805800,AMZN
490,2022-11-30,141.39999,148.72000,140.55000,148.03000,111380900,AAPL
1491,2022-11-30,95.12000,101.45000,94.67000,101.45000,39888100,GOOG
2491,2022-11-30,240.57001,255.33000,239.86000,255.14000,47594240,MSFT
3490,2022-11-30,109.51000,118.16000,109.38000,118.10000,43348600,META
489,2022-12-01,148.21001,149.13000,146.61000,148.31000,71250400,AAPL
1490,2022-12-01,101.40000,102.59000,100.67000,101.28000,21771500,GOOG
2490,2022-12-01,253.87000,256.12000,250.91560,254.69000,26041524,MSFT
3489,2022-12-01,119.20000,121.20000,118.40000,120.44000,36551400,META
4489,2022-12-01,96.99000,97.23000,94.92000,95.50000,68488000,AMZN
4488,2022-12-02,94.48000,95.36000,93.78000,94.13000,72496400,AMZN
488,2022-12-02,145.96001,148.00000,145.64999,147.81000,65447400,AAPL
1489,2022-12-02,99.37000,101.15000,99.17000,100.83000,18821500,GOOG
2489,2022-12-02,249.82001,256.06000,249.69000,255.02000,21528520,MSFT
3488,2022-12-02,117.83000,124.04000,117.61000,123.49000,39875100,META
487,2022-12-05,147.77000,150.92000,145.77000,146.63000,68826400,AAPL
1488,2022-12-05,99.81500,101.75000,99.35500,99.87000,19955500,GOOG
2488,2022-12-05,252.00999,253.81900,248.06000,250.20000,22562508,MSFT
3487,2022-12-05,121.75000,124.67000,121.35000,122.43000,35474900,META
4487,2022-12-05,93.05000,94.06000,90.82000,91.01000,71535500,AMZN
4486,2022-12-06,90.50000,91.04000,87.90000,88.25000,75503600,AMZN
486,2022-12-06,147.07001,147.30000,141.92000,142.91000,64727200,AAPL
1487,2022-12-06,99.67000,100.21000,96.76000,97.31000,20877600,GOOG
2487,2022-12-06,250.82001,251.86000,243.78000,245.12000,22434632,MSFT
3486,2022-12-06,119.91000,120.55000,113.74000,114.12000,43689200,META
485,2022-12-07,142.19000,143.37000,140.00000,140.94000,69721100,AAPL
1486,2022-12-07,96.77000,97.31000,95.02500,95.15000,26647900,GOOG
2486,2022-12-07,244.83000,246.16000,242.20500,244.37000,20434052,MSFT
3485,2022-12-07,113.76000,115.88000,112.88000,113.93000,29461100,META
4485,2022-12-07,88.34000,89.89000,87.48000,88.46000,68086900,AMZN
4484,2022-12-08,89.24000,90.86000,87.88000,90.35000,73305900,AMZN
484,2022-12-08,142.36000,143.52000,141.10001,142.64999,62128300,AAPL
1485,2022-12-08,95.69000,95.87000,93.80000,93.95000,25593200,GOOG
2485,2022-12-08,244.84000,248.74001,243.06000,247.39999,22550374,MSFT
3484,2022-12-08,116.39000,117.34000,114.59000,115.33000,30619400,META
483,2022-12-09,142.34000,145.57001,140.89999,142.16000,76097000,AAPL
1484,2022-12-09,93.90000,94.49000,93.02000,93.07000,21885300,GOOG
2484,2022-12-09,244.69501,248.31000,244.16000,245.42000,20609744,MSFT
3483,2022-12-09,115.30000,117.54000,113.87000,115.90000,26018200,META
4483,2022-12-09,88.90000,90.30000,88.63000,89.09000,67398500,AMZN
4482,2022-12-12,89.21000,90.58000,87.87000,90.55000,61999800,AMZN
482,2022-12-12,142.70000,144.50000,141.06000,144.49001,70462700,AAPL
1483,2022-12-12,93.09000,93.87500,91.90000,93.56000,27380900,GOOG
2483,2022-12-12,247.44501,252.53999,247.17000,252.50999,30429440,MSFT
3482,2022-12-12,115.18000,115.72000,113.14000,114.71000,24747100,META
481,2022-12-13,149.50000,149.97000,144.24001,145.47000,93886200,AAPL
1482,2022-12-13,98.07000,99.80000,95.38000,95.85000,34788500,GOOG
2482,2022-12-13,261.69000,263.91501,253.07001,256.92001,42119544,MSFT
3481,2022-12-13,122.13000,123.30000,118.64000,120.15000,44701100,META
4481,2022-12-13,95.23000,96.25000,90.52000,92.49000,100212000,AMZN
4480,2022-12-14,92.50000,93.46000,89.87000,91.58000,70298000,AMZN
480,2022-12-14,145.35001,146.66000,141.16000,143.21001,82291200,AAPL
1481,2022-12-14,95.54000,97.22000,93.94000,95.31000,26452900,GOOG
2481,2022-12-14,257.13000,262.58801,254.31000,257.22000,35410932,MSFT
3480,2022-12-14,119.39000,124.14000,119.39000,121.59000,36922000,META
479,2022-12-15,141.11000,141.80000,136.03000,136.50000,98931900,AAPL
1480,2022-12-15,93.54000,94.03000,90.43000,91.20000,28298800,GOOG
2480,2022-12-15,253.72000,254.20000,247.34000,249.00999,35488720,MSFT
3479,2022-12-15,118.33000,118.63000,114.01000,116.15000,34531000,META
4479,2022-12-15,89.89000,89.97000,87.47000,88.45000,84802900,AMZN
4478,2022-12-16,88.27000,89.35000,86.73000,87.86000,146144100,AMZN
478,2022-12-16,136.69000,137.64999,133.73000,134.50999,160156900,AAPL
1479,2022-12-16,91.20000,91.75000,90.01000,90.86000,48485500,GOOG
2479,2022-12-16,248.55000,249.84000,243.50999,244.69000,86101992,MSFT
3478,2022-12-16,120.23000,123.31000,118.82000,119.43000,67045000,META
477,2022-12-19,135.11000,135.20000,131.32001,132.37000,79592600,AAPL
1478,2022-12-19,90.88000,91.20000,88.92500,89.15000,23020500,GOOG
2478,2022-12-19,244.86000,245.21001,238.71001,240.45000,29629670,MSFT
3477,2022-12-19,116.83000,117.80000,114.33000,114.48000,29769900,META
4477,2022-12-19,87.51000,87.63000,84.51000,84.92000,83531500,AMZN
4476,2022-12-20,85.33000,86.61000,84.33000,85.19000,74348300,AMZN
476,2022-12-20,131.39000,133.25000,129.89000,132.30000,77432800,AAPL
1477,2022-12-20,88.73000,89.78000,88.04000,89.63000,21976800,GOOG
2477,2022-12-20,239.39999,242.91000,238.42000,241.80000,25082492,MSFT
3476,2022-12-20,113.26000,117.33000,112.46000,117.09000,28742500,META
475,2022-12-21,132.98000,136.81000,132.75000,135.45000,85928000,AAPL
1476,2022-12-21,89.73000,90.91500,88.91000,90.25000,20336400,GOOG
2476,2022-12-21,241.69000,245.61501,240.11000,244.42999,23671648,MSFT
3475,2022-12-21,116.70000,120.34000,115.62000,119.76000,20392800,META
4475,2022-12-21,86.18000,87.23000,85.21000,86.77000,59267200,AMZN
4474,2022-12-22,85.52000,85.68000,82.25000,83.79000,81431300,AMZN
474,2022-12-22,134.35001,134.56000,130.30000,132.23000,77852100,AAPL
1475,2022-12-22,88.93000,89.18000,86.94000,88.26000,23656100,GOOG
2475,2022-12-22,241.25500,241.99001,233.87000,238.19000,28623956,MSFT
3474,2022-12-22,117.20000,118.62000,114.38000,117.12000,23618100,META
473,2022-12-23,130.92000,132.42000,129.64000,131.86000,63814900,AAPL
1474,2022-12-23,87.62000,90.10000,87.62000,89.81000,17815000,GOOG
2474,2022-12-23,236.11000,238.87000,233.94279,238.73000,21206982,MSFT
3473,2022-12-23,116.03000,118.18000,115.54000,118.04000,17796600,META
4473,2022-12-23,83.25000,85.78000,82.93000,85.25000,57433700,AMZN
4472,2022-12-27,84.97000,85.35000,83.00000,83.04000,57284000,AMZN
472,2022-12-27,131.38000,131.41000,128.72000,130.03000,69007800,AAPL
1473,2022-12-27,89.31000,89.50000,87.53500,87.93000,15470900,GOOG
2473,2022-12-27,238.70000,238.92999,235.83000,236.96001,16424889,MSFT
3472,2022-12-27,117.93000,118.60000,116.05000,116.88000,21392300,META
471,2022-12-28,129.67000,131.03000,125.87000,126.04000,85438400,AAPL
1472,2022-12-28,87.50000,88.52000,86.37000,86.46000,17879600,GOOG
2472,2022-12-28,236.89000,239.72000,234.17000,234.53000,17199124,MSFT
3471,2022-12-28,116.25000,118.15000,115.51000,115.62000,19612500,META
4471,2022-12-28,82.80000,83.48000,81.69000,81.82000,58228600,AMZN
4470,2022-12-29,82.87000,84.55000,82.55000,84.18000,54995900,AMZN
470,2022-12-29,127.99000,130.48000,127.73000,129.61000,75703700,AAPL
1471,2022-12-29,87.03000,89.36500,86.99000,88.95000,18280700,GOOG
2471,2022-12-29,235.64999,241.92000,235.64999,241.00999,19743616,MSFT
3470,2022-12-29,116.40000,121.03000,115.77000,120.26000,22366200,META
469,2022-12-30,128.41000,129.95000,127.43000,129.92999,77034200,AAPL
1470,2022-12-30,87.36500,88.83000,87.03000,88.73000,19190300,GOOG
2470,2022-12-30,238.21001,239.96001,236.66000,239.82001,21938472,MSFT
3469,2022-12-30,118.16000,120.42000,117.74000,120.34000,19492100,META
4469,2022-12-30,83.12000,84.05000,82.47000,84.00000,62401200,AMZN
4468,2023-01-03,85.46000,86.96000,84.21000,85.82000,76706000,AMZN
468,2023-01-03,130.28000,130.89999,124.17000,125.07000,112117500,AAPL
1469,2023-01-03,89.83000,91.55000,89.02000,89.70000,20738500,GOOG
2469,2023-01-03,243.08000,245.75000,237.39999,239.58000,25683616,MSFT
3468,2023-01-03,122.82000,126.37000,122.28000,124.74000,35528500,META
467,2023-01-04,126.89000,128.66000,125.08000,126.36000,89113600,AAPL
1468,2023-01-04,91.01000,91.24000,87.80000,88.71000,27046500,GOOG
2468,2023-01-04,232.27499,232.87000,225.96001,229.10001,50283968,MSFT
3467,2023-01-04,127.38000,129.05000,125.85000,127.37000,32397100,META
4467,2023-01-04,86.55000,86.98000,83.36000,85.14000,68885100,AMZN
4466,2023-01-05,85.33000,85.42000,83.07000,83.12000,67930800,AMZN
466,2023-01-05,127.13000,127.77000,124.76000,125.02000,80962700,AAPL
1467,2023-01-05,88.07000,88.21000,86.56000,86.77000,23136100,GOOG
2467,2023-01-05,227.20000,227.55000,221.76019,222.31000,39233024,MSFT
3466,2023-01-05,126.13000,128.52000,124.54000,126.94000,25447100,META
465,2023-01-06,126.01000,130.28999,124.89000,129.62000,87754700,AAPL
1466,2023-01-06,87.36000,88.47000,85.57000,88.16000,26612600,GOOG
2466,2023-01-06,223.00000,225.76010,219.35001,224.92999,43613576,MSFT
3465,2023-01-06,128.97000,130.33000,126.04000,130.02000,27567600,META
4465,2023-01-06,83.03000,86.40000,81.43000,86.08000,83303400,AMZN
4464,2023-01-09,87.46000,89.48000,87.08000,87.36000,65266100,AMZN
464,2023-01-09,130.47000,133.41000,129.89000,130.14999,70790800,AAPL
1465,2023-01-09,89.19500,90.83000,88.58000,88.80000,22996700,GOOG
2465,2023-01-09,226.45000,231.23660,226.41000,227.12000,27041148,MSFT
3464,2023-01-09,131.16000,132.95000,129.28000,129.47000,26649100,META
463,2023-01-10,130.25999,131.25999,128.12000,130.73000,63896200,AAPL
1464,2023-01-10,86.72000,89.47500,86.70000,89.24000,22855600,GOOG
2464,2023-01-10,227.75500,231.31000,227.33000,228.85001,26870172,MSFT
3463,2023-01-10,127.27000,133.44000,127.15000,132.99001,28684400,META
4463,2023-01-10,87.57000,90.19000,87.29000,89.87000,67756600,AMZN
4462,2023-01-11,90.93000,95.26000,90.93000,95.09000,103126200,AMZN
462,2023-01-11,131.25000,133.50999,130.46001,133.49001,69458900,AAPL
1463,2023-01-11,90.06000,92.45000,89.74000,92.26000,25998800,GOOG
2463,2023-01-11,231.28999,235.95000,231.11000,235.77000,28392968,MSFT
3462,2023-01-11,130.96001,133.85001,130.34000,132.89000,25423000,META
461,2023-01-12,133.88000,134.25999,131.44000,133.41000,71379600,AAPL
1462,2023-01-12,92.40000,92.62000,90.57000,91.91000,22754200,GOOG
2462,2023-01-12,235.25999,239.89999,233.56000,238.50999,27174352,MSFT
3461,2023-01-12,133.44000,137.67999,131.75999,136.71001,30757700,META
4461,2023-01-12,96.93000,97.19000,93.50000,95.27000,85254800,AMZN
4460,2023-01-13,94.18000,98.37000,94.12000,98.12000,85549400,AMZN
460,2023-01-13,132.03000,134.92000,131.66000,134.75999,57809700,AAPL
1461,2023-01-13,91.52800,92.98000,90.93000,92.80000,18630700,GOOG
2461,2023-01-13,237.00200,239.37000,234.92000,239.23000,21333264,MSFT
3460,2023-01-13,134.97000,137.39000,134.84000,136.98000,22410700,META
459,2023-01-17,134.83000,137.28999,134.13000,135.94000,63646600,AAPL
1460,2023-01-17,92.78000,92.97000,90.84000,92.16000,22935800,GOOG
2460,2023-01-17,237.97000,240.91000,237.09000,240.35001,29723692,MSFT
3459,2023-01-17,136.17999,136.75000,134.25000,135.36000,21147600,META
4459,2023-01-17,98.68000,98.89000,95.73000,96.05000,72755000,AMZN
4458,2023-01-18,97.25000,99.32000,95.38000,95.46000,79570400,AMZN
458,2023-01-18,136.82001,138.61000,135.03000,135.21001,69672800,AAPL
1459,2023-01-18,92.94000,93.58800,91.40000,91.78000,19641600,GOOG
2459,2023-01-18,241.56500,242.38000,235.52000,235.81000,30028692,MSFT
3458,2023-01-18,135.81000,137.25000,132.80000,133.02000,20215500,META
457,2023-01-19,134.08000,136.25000,133.77000,135.27000,58280400,AAPL
1458,2023-01-19,91.39000,94.40000,91.38000,93.91000,28707700,GOOG
2458,2023-01-19,233.78000,235.52000,230.67999,231.92999,28381494,MSFT
3457,2023-01-19,132.49001,137.45000,132.14000,136.14999,28625200,META
4457,2023-01-19,94.74000,95.44000,92.86000,93.68000,69002700,AMZN
4456,2023-01-20,93.86000,97.35000,93.20000,97.25000,67481500,AMZN
456,2023-01-20,135.28000,138.02000,134.22000,137.87000,80223600,AAPL
1457,2023-01-20,95.95000,99.42000,95.91000,99.28000,53704800,GOOG
2457,2023-01-20,234.85500,240.74001,234.50999,240.22000,35389808,MSFT
3456,2023-01-20,135.89000,139.94000,134.61000,139.37000,28643100,META
455,2023-01-23,138.12000,143.32001,137.89999,141.11000,81760300,AAPL
1456,2023-01-23,99.13000,101.40000,98.75000,101.21000,31791800,GOOG
2456,2023-01-23,241.10001,245.16499,239.64999,242.58000,31511404,MSFT
3455,2023-01-23,139.28999,143.75999,138.66000,143.27000,27470100,META
4455,2023-01-23,97.56000,97.78000,95.86000,97.52000,76501100,AMZN
4454,2023-01-24,96.93000,98.09000,96.00000,96.32000,66929500,AMZN
454,2023-01-24,140.31000,143.16000,140.30000,142.53000,66435100,AAPL
1455,2023-01-24,99.55000,101.09000,98.70000,99.21000,27391400,GOOG
2455,2023-01-24,242.50000,243.95000,240.44000,242.03999,34491120,MSFT
3454,2023-01-24,141.69000,145.00000,141.36000,143.14000,21970200,META
453,2023-01-25,140.89000,142.42999,138.81000,141.86000,65799300,AAPL
1454,2023-01-25,97.20000,97.72000,95.26200,96.73000,31000900,GOOG
2454,2023-01-25,234.48000,243.30000,230.89999,240.61000,66363016,MSFT
3453,2023-01-25,141.22000,143.17000,140.31000,141.50000,26622000,META
4453,2023-01-25,92.56000,97.24000,91.52000,97.18000,94261600,AMZN
4452,2023-01-26,98.24000,99.49000,96.92000,99.22000,68523600,AMZN
452,2023-01-26,143.17000,144.25000,141.89999,143.96001,54105100,AAPL
1453,2023-01-26,98.28000,99.21000,96.82000,99.16000,24542100,GOOG
2453,2023-01-26,243.64999,248.31000,242.00000,248.00000,33155300,MSFT
3452,2023-01-26,144.39999,147.50999,143.30000,147.30000,25482100,META
451,2023-01-27,143.16000,147.23000,143.08000,145.92999,70555800,AAPL
1452,2023-01-27,99.05000,101.58000,98.97000,100.71000,29020400,GOOG
2452,2023-01-27,248.99001,249.83000,246.83000,248.16000,26498940,MSFT
3451,2023-01-27,148.24001,153.19000,147.39000,151.74001,35746900,META
4451,2023-01-27,99.53000,103.49000,99.53000,102.24000,87775600,AMZN
4450,2023-01-30,101.09000,101.74000,99.01000,100.55000,70691900,AMZN
450,2023-01-30,144.96001,145.55000,142.85001,143.00000,64015300,AAPL
1451,2023-01-30,98.74500,99.40900,97.52000,97.95000,24365100,GOOG
2451,2023-01-30,244.50999,245.60001,242.20000,242.71001,25691544,MSFT
3450,2023-01-30,149.41000,151.12000,146.95000,147.06000,28040100,META
449,2023-01-31,142.70000,144.34000,142.28000,144.28999,65874500,AAPL
1450,2023-01-31,97.86000,99.91000,97.79000,99.87000,22306800,GOOG
2450,2023-01-31,243.45000,247.95000,242.94501,247.81000,26541072,MSFT
3449,2023-01-31,147.95000,149.88000,147.52000,148.97000,29842100,META
4449,2023-01-31,101.16000,103.35000,101.14000,103.13000,66527300,AMZN
4448,2023-02-01,102.53000,106.24000,101.24000,105.15000,80450100,AMZN
448,2023-02-01,143.97000,146.61000,141.32001,145.42999,77663600,AAPL
1449,2023-02-01,99.74000,102.19000,98.42000,101.43000,26392600,GOOG
2449,2023-02-01,248.00000,255.17999,245.47000,252.75000,29927268,MSFT
3448,2023-02-01,148.03000,153.58000,147.06000,153.12000,55661000,META
447,2023-02-02,148.89999,151.17999,148.17000,150.82001,118339000,AAPL
1448,2023-02-02,106.79000,108.82000,106.54000,108.80000,46622600,GOOG
2448,2023-02-02,258.82001,264.69000,257.25000,264.60001,39184864,MSFT
3447,2023-02-02,183.38000,197.16000,180.16000,188.77000,150475700,META
4447,2023-02-02,110.25000,114.00000,108.88000,112.91000,158154200,AMZN
4446,2023-02-03,105.26000,108.78000,102.52000,103.39000,144374800,AMZN
446,2023-02-03,148.03000,157.38000,147.83000,154.50000,154357300,AAPL
1447,2023-02-03,103.51000,108.02000,103.30000,105.22000,36823400,GOOG
2447,2023-02-03,259.54199,264.20001,257.10001,258.35001,29077256,MSFT
3446,2023-02-03,183.47000,196.77000,182.89000,186.53000,76733100,META
445,2023-02-06,152.57001,153.10001,150.78000,151.73000,69858300,AAPL
1446,2023-02-06,102.68500,104.70000,102.21000,103.47000,25573000,GOOG
2446,2023-02-06,257.44000,258.29999,254.78000,256.76999,22439704,MSFT
3445,2023-02-06,186.53000,190.70000,185.52000,186.06000,42483800,META
4445,2023-02-06,102.93000,103.95000,100.65000,102.18000,81945200,AMZN
4444,2023-02-07,101.17000,102.41000,98.08000,102.11000,119501300,AMZN
444,2023-02-07,150.64000,155.23000,150.64000,154.64999,83322600,AAPL
1445,2023-02-07,103.63000,108.67000,103.54800,108.04000,33738800,GOOG
2445,2023-02-07,260.53000,268.77499,260.07999,267.56000,50446176,MSFT
3444,2023-02-07,185.58000,193.78000,184.39999,191.62000,47080700,META
443,2023-02-08,153.88000,154.58000,151.17000,151.92000,64120100,AAPL
1444,2023-02-08,102.69000,103.58000,98.45500,100.00000,73546000,GOOG
2444,2023-02-08,273.20001,276.76001,266.20999,266.73001,54253576,MSFT
3443,2023-02-08,190.00000,190.83000,182.92000,183.42999,36139100,META
4443,2023-02-08,102.04000,102.67000,98.78000,100.05000,75878300,AMZN
4442,2023-02-09,101.32000,101.78000,97.57000,98.24000,64622500,AMZN
442,2023-02-09,153.78000,154.33000,150.42000,150.87000,56007100,AAPL
1443,2023-02-09,100.54000,100.61000,93.86000,95.46000,97798600,GOOG
2443,2023-02-09,273.79999,273.98001,262.79999,263.62000,39679544,MSFT
3442,2023-02-09,186.13000,186.64999,177.27000,177.92000,37118800,META
441,2023-02-10,149.46001,151.34000,149.22000,151.00999,57450700,AAPL
1442,2023-02-10,95.74000,97.02000,94.53000,94.86000,49325300,GOOG
2442,2023-02-10,261.53000,264.09000,260.66199,263.10001,25818488,MSFT
3441,2023-02-10,176.35001,178.89000,173.35001,174.14999,33413200,META
4441,2023-02-10,97.56000,98.82000,96.23000,97.61000,52740100,AMZN
4440,2023-02-13,97.85000,99.68000,96.91000,99.54000,52841500,AMZN
440,2023-02-13,150.95000,154.25999,150.92000,153.85001,62199000,AAPL
1441,2023-02-13,95.01000,95.35000,94.05000,95.00000,43116600,GOOG
2441,2023-02-13,267.64001,274.60001,267.14999,271.32001,44431464,MSFT
3440,2023-02-13,178.22000,181.00000,175.82001,179.42999,31463200,META
439,2023-02-14,152.12000,153.77000,150.86000,153.20000,61707600,AAPL
1440,2023-02-14,94.66000,95.17500,92.65000,94.95000,42513100,GOOG
2440,2023-02-14,272.67001,274.97000,269.28000,272.17001,37047924,MSFT
3439,2023-02-14,177.16000,181.50999,175.88000,179.48000,24034600,META
4439,2023-02-14,98.41000,100.92000,97.52000,99.70000,56202900,AMZN
4438,2023-02-15,99.09000,101.17000,98.45000,101.16000,47957600,AMZN
438,2023-02-15,153.11000,155.50000,152.88000,155.33000,65573800,AAPL
1439,2023-02-15,94.74000,97.34000,94.36000,97.10000,36964500,GOOG
2439,2023-02-15,268.32001,270.73001,266.17999,269.32001,28358696,MSFT
3438,2023-02-15,176.42000,178.19000,175.33000,177.16000,25338000,META
437,2023-02-16,153.50999,156.33000,153.35001,153.71001,68167900,AAPL
1438,2023-02-16,95.54000,97.88000,94.97000,95.78000,35642100,GOOG
2438,2023-02-16,264.01999,266.73999,261.89999,262.14999,29187940,MSFT
3437,2023-02-16,172.75000,175.85001,171.78999,172.44000,25827500,META
4437,2023-02-16,99.21000,100.63000,98.10000,98.15000,56339200,AMZN
4436,2023-02-17,97.80000,97.94000,95.65000,97.20000,60029400,AMZN
436,2023-02-17,152.35001,153.00000,150.85001,152.55000,59144100,AAPL
1437,2023-02-17,95.07000,95.75000,93.45000,94.59000,31095100,GOOG
2437,2023-02-17,259.39001,260.09000,256.00000,258.06000,30000056,MSFT
3436,2023-02-17,170.22000,173.17999,169.70000,172.88000,22191900,META
435,2023-02-21,150.20000,151.30000,148.41000,148.48000,58867200,AAPL
1436,2023-02-21,93.24000,93.41500,92.00000,92.05000,28367200,GOOG
2436,2023-02-21,254.48000,255.49001,251.59000,252.67000,28397444,MSFT
3435,2023-02-21,174.31000,178.17000,171.88000,172.08000,34592600,META
4435,2023-02-21,95.34000,95.61000,94.27000,94.58000,56580400,AMZN
4434,2023-02-22,95.10000,97.01000,94.80000,95.79000,59534100,AMZN
434,2023-02-22,148.87000,149.95000,147.16000,148.91000,51011300,AAPL
1435,2023-02-22,91.93400,92.36000,90.87000,91.80000,29891100,GOOG
2435,2023-02-22,254.09000,254.34000,250.34000,251.50999,22491056,MSFT
3434,2023-02-22,171.07001,172.75999,169.69000,171.12000,22433200,META
433,2023-02-23,150.09000,150.34000,147.24001,149.39999,48394200,AAPL
1434,2023-02-23,92.13000,92.13000,90.01000,91.07000,32423700,GOOG
2434,2023-02-23,255.56000,256.84000,250.48000,254.77000,29219096,MSFT
3433,2023-02-23,172.00000,173.69000,169.38000,172.03999,20017800,META
4433,2023-02-23,96.12000,96.43000,93.67000,95.82000,48467000,AMZN
4432,2023-02-24,93.53000,94.14000,92.32000,93.50000,57053800,AMZN
432,2023-02-24,147.11000,147.19000,145.72000,146.71001,55469600,AAPL
1433,2023-02-24,89.63000,90.13000,88.86000,89.35000,31295600,GOOG
2433,2023-02-24,249.96001,251.00000,248.10001,249.22000,24990904,MSFT
3432,2023-02-24,168.64000,170.72000,167.66000,170.39000,19791300,META
431,2023-02-27,147.71001,149.17000,147.45000,147.92000,44998500,AAPL
1432,2023-02-27,90.09000,90.45000,89.61000,90.10000,22724300,GOOG
2432,2023-02-27,252.46001,252.82001,249.39000,250.16000,21190042,MSFT
3431,2023-02-27,171.88000,173.12000,169.06000,169.53999,19277000,META
4431,2023-02-27,94.28000,94.78000,93.14000,93.76000,47470300,AMZN
4430,2023-02-28,93.14000,94.69000,92.92000,94.23000,43959300,AMZN
430,2023-02-28,147.05000,149.08000,146.83000,147.41000,50547000,AAPL
1431,2023-02-28,89.54000,91.45000,89.52000,90.30000,30546900,GOOG
2431,2023-02-28,249.07001,251.49001,248.73000,249.42000,22490950,MSFT
3430,2023-02-28,171.89999,177.55000,171.87000,174.94000,46051100,META
429,2023-03-01,146.83000,147.23000,145.00999,145.31000,55479000,AAPL
1430,2023-03-01,90.16000,91.20000,89.85000,90.51000,26323900,GOOG
2430,2023-03-01,250.75999,250.92999,245.78999,246.27000,26532330,MSFT
3429,2023-03-01,174.59000,177.85001,173.05000,173.42000,30998400,META
4429,2023-03-01,93.87000,94.68000,91.59000,92.17000,52299500,AMZN
4428,2023-03-02,91.41000,92.23000,90.39000,92.13000,55509400,AMZN
428,2023-03-02,144.38000,146.71001,143.89999,145.91000,52238100,AAPL
1429,2023-03-02,89.86000,92.48000,89.77000,92.31000,23328600,GOOG
2429,2023-03-02,246.55000,251.39999,245.61000,251.11000,24751548,MSFT
3428,2023-03-02,172.38000,175.00999,171.42999,174.53000,17352000,META
427,2023-03-03,148.03999,151.11000,147.33000,151.03000,70732300,AAPL
1428,2023-03-03,92.74000,94.11000,92.66000,94.02000,30242500,GOOG
2428,2023-03-03,252.19000,255.62000,251.39000,255.28999,29281018,MSFT
3427,2023-03-03,178.92000,186.62000,177.05000,185.25000,45821600,META
4427,2023-03-03,92.74000,94.94000,92.66000,94.90000,55759600,AMZN
4426,2023-03-06,95.19000,96.55000,93.74000,93.75000,52112400,AMZN
426,2023-03-06,153.78999,156.30000,153.46001,153.83000,87558000,AAPL
1427,2023-03-06,94.36000,96.30000,94.30000,95.58000,28288200,GOOG
2427,2023-03-06,256.42499,260.12000,255.98000,256.87000,24109848,MSFT
3426,2023-03-06,188.00000,189.66000,184.64000,184.89999,33209400,META
425,2023-03-07,153.70000,154.03000,151.13000,151.60001,56182000,AAPL
1426,2023-03-07,95.42000,96.09000,93.84400,94.17000,24101500,GOOG
2426,2023-03-07,256.29999,257.69000,253.39000,254.14999,21473180,MSFT
3425,2023-03-07,189.00000,190.36000,184.00999,184.50999,36701500,META
4425,2023-03-07,94.06000,95.09000,92.78000,93.55000,49100700,AMZN
4424,2023-03-08,93.60000,94.17000,92.18000,93.92000,44899100,AMZN
424,2023-03-08,152.81000,153.47000,151.83000,152.87000,47204800,AAPL
1425,2023-03-08,94.40500,96.24000,94.40500,94.65000,25395200,GOOG
2425,2023-03-08,254.03999,254.54170,250.81000,253.70000,17340216,MSFT
3424,2023-03-08,182.87000,185.25999,181.34000,184.97000,19432400,META
423,2023-03-09,153.56000,154.53999,150.23000,150.59000,53833600,AAPL
1424,2023-03-09,94.49000,95.92000,92.35500,92.66000,24438900,GOOG
2424,2023-03-09,255.82001,259.56000,251.58000,252.32001,26481614,MSFT
3423,2023-03-09,186.35001,188.92999,180.30000,181.67500,24490129,META
4423,2023-03-09,93.68000,96.21000,92.18000,92.25000,56218700,AMZN
4422,2023-03-10,92.67000,93.57000,90.25000,90.73000,69827500,AMZN
422,2023-03-10,150.21001,150.94000,147.61000,148.50000,68572400,AAPL
1423,2023-03-10,92.50000,93.18000,90.80000,91.01000,32850100,GOOG
2423,2023-03-10,251.08000,252.78999,247.60001,248.59000,28333930,MSFT
3422,2023-03-10,181.00999,184.77000,178.80000,179.50999,25547400,META
421,2023-03-13,147.81000,153.14000,147.70000,150.47000,84457100,AAPL
1422,2023-03-13,90.56500,93.08000,89.94000,91.66000,31508600,GOOG
2422,2023-03-13,247.39999,257.91000,245.73000,253.92000,33339720,MSFT
3421,2023-03-13,177.96001,183.78000,174.82001,180.89999,24728000,META
4421,2023-03-13,89.97000,94.02000,88.12000,92.43000,72397100,AMZN
4420,2023-03-14,93.83000,95.07000,92.71000,94.88000,60912700,AMZN
420,2023-03-14,151.28000,153.39999,150.10001,152.59000,73695900,AAPL
1421,2023-03-14,93.07000,94.83000,92.78000,94.25000,32303900,GOOG
2421,2023-03-14,256.75000,261.07001,255.86000,260.79001,33339322,MSFT
3420,2023-03-14,187.58000,194.32001,186.56000,194.02000,41642600,META
419,2023-03-15,151.19000,153.25000,149.92000,152.99001,77167900,AAPL
1420,2023-03-15,93.54000,97.25000,93.04000,96.55000,38367300,GOOG
2420,2023-03-15,259.98001,266.48001,259.20999,265.44000,45772276,MSFT
3419,2023-03-15,192.95000,197.78000,190.84000,197.75000,42123600,META
4419,2023-03-15,93.22000,96.67000,93.07000,96.20000,70731800,AMZN
